Source,Style,Sub_Style,File_Name,File_Path,Neckline,Sleeve,Print,Length,Fit
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww21328470_dutch-blue.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww21328470_dutch-blue.jpg,Scoop,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5605035_pink-sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5605035_pink-sky-captain.jpg,Scoop,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791634_peony-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791634_peony-combo.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5934376_scarlet-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5934376_scarlet-multi.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww21493_dobby-prt---heather.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww21493_dobby-prt---heather.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_ww0ww21505659_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_ww0ww21505659_flame-scarlet.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww21505659_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww21505659_flame-scarlet.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_4417302_navy.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_4417302_navy.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5734969_scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5734969_scarlet.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_4417302_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_4417302_ivory.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww23530903_light-grey-heather---tommy-w-love.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww23530903_light-grey-heather---tommy-w-love.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_ww0ww22325100_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_ww0ww22325100_classic-white.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,tommy_dw0dw04288002_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/tommy_dw0dw04288002_black-iris.jpg,Crew,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw03716113_navy-blazer.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw03716113_navy-blazer.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww22291902_classic-white---fiesta-stp.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww22291902_classic-white---fiesta-stp.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,tommy_dw0dw03984038_lt-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/tommy_dw0dw03984038_lt-grey-htr.jpg,Boat,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_dw03939_navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_dw03939_navy-blazer.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5996777_scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5996777_scarlet.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_2992396_peony.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_2992396_peony.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw03640400_serenity.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw03640400_serenity.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87640147094_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87640147094_black-beauty.jpg,Collared,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_dw04284_spiced-coral.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_dw04284_spiced-coral.jpg,V-Neck,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_rw00905_red.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_rw00905_red.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_ww0ww22325084_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_ww0ww22325084_midnight.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_ww21809_jelly-bean-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_ww21809_jelly-bean-stripe.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww21005_snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww21005_snow-white.jpg,Tie/Bow Collar,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5735029_ballerina-pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5735029_ballerina-pink.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_ww21687a_flame-scarlet-classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_ww21687a_flame-scarlet-classic-white.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_dw04197_small-geo-print.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_dw04197_small-geo-print.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_4417241_chambray.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_4417241_chambray.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_3003420_scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_3003420_scarlet.jpg,V-Neck,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20548100_ithaca-stp-hydrangea---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20548100_ithaca-stp-hydrangea---multi.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5769598_dark-pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5769598_dark-pink.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww21488a_jelly-bean.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww21488a_jelly-bean.jpg,V-Neck,Short Sleeve,,Full,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_dw0dw04303113_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_dw0dw04303113_black-iris.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_6054493_ivory-sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_6054493_ivory-sky-captain.jpg,Crew,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_6054481_ivory-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_6054481_ivory-blue.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww24151901_lgh-cl.white-jelly-bean.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww24151901_lgh-cl.white-jelly-bean.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_5996776_white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_5996776_white.jpg,Hooded,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5735012_ivory-sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5735012_ivory-sky-captain.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5735047_black-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5735047_black-stripe.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5899872_bloom-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5899872_bloom-multi.jpg,Collared,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5636747_black-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5636747_black-ivory.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_dw02879_light-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_dw02879_light-grey-htr.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_2992396_provence.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_2992396_provence.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww20191_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww20191_black-beauty.jpg,Collarless,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5841183_dove-heather.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5841183_dove-heather.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww23530904_light-grey-heather---tommy-w-love.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww23530904_light-grey-heather---tommy-w-love.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87646083017_core-navy.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87646083017_core-navy.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5899877_bloom.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5899877_bloom.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,tommy_ww0ww22245084_fiesta.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/tommy_ww0ww22245084_fiesta.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_ww0ww22323906_samoan-sun---classic-white-stp.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_ww0ww22323906_samoan-sun---classic-white-stp.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww19745a_animal-prt.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww19745a_animal-prt.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_ww0ww20547569_ithaca-stp-prt---orchid-pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_ww0ww20547569_ithaca-stp-prt---orchid-pink.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20547569_ithaca-stp-prt---orchid-pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20547569_ithaca-stp-prt---orchid-pink.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww21480100_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww21480100_classic-white.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_4425884_ballerina-pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_4425884_ballerina-pink.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww21512_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww21512_classic-white.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5836784_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5836784_ivory.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw04081689_spiced-coral.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw04081689_spiced-coral.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20550387_woven-dobby-dot---hydrangea.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20550387_woven-dobby-dot---hydrangea.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5735012_sky-captain-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5735012_sky-captain-combo.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_4469385_navy.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_4469385_navy.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_dw0dw04300706_nautical-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_dw0dw04300706_nautical-blue.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5605045_navy.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5605045_navy.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw03774901_botanical-print.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw03774901_botanical-print.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_dw04315_light-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_dw04315_light-grey-htr.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5841180_white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5841180_white.jpg,Hooded,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20526913_maxime.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20526913_maxime.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791657_peony-stripes.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791657_peony-stripes.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww22291902_classic-white---black-beauty-stp.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww22291902_classic-white---black-beauty-stp.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5734969_sky-captain-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5734969_sky-captain-combo.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20538100_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20538100_classic-white.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_1m87647510100_night-sky.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_1m87647510100_night-sky.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_dw0dw04188002_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_dw0dw04188002_black-iris.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw04188002_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw04188002_black-iris.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw03716038_lt-grey-htr.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw03716038_lt-grey-htr.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791703_crystal-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791703_crystal-blue.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5299595_sky-captain-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5299595_sky-captain-ivory.jpg,Collared,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_dw0dw04200116_snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_dw0dw04200116_snow-white.jpg,Collarless,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw04200116_snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw04200116_snow-white.jpg,Collarless,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw03716416_navy-blazer.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw03716416_navy-blazer.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5734969_scarlet-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5734969_scarlet-combo.jpg,Scoop,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_6054498_blue-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_6054498_blue-multi.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791702_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791702_ivory.jpg,Off-The-Shoulder,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_5735015_ivory-fern.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_5735015_ivory-fern.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87650126287_jelly-bean.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87650126287_jelly-bean.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_dw04647_blue-poppy-red-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_dw04647_blue-poppy-red-stripe.jpg,V-Neck,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_ww0ww21505470_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_ww0ww21505470_flame-scarlet.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww21505470_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww21505470_flame-scarlet.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_5436151_ballerina-pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_5436151_ballerina-pink.jpg,Scoop,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_ww0ww21206424_flowery-dot---peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_ww0ww21206424_flowery-dot---peacoat.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw03636902_confetti---serenity.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw03636902_confetti---serenity.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_ww22573_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_ww22573_black-beauty.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,uktommy_ww0ww22406100_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/uktommy_ww0ww22406100_flame-scarlet.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_dw03780_lt-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_dw03780_lt-grey-htr.jpg,Scoop,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_4417241_sea-mist-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_4417241_sea-mist-multi.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5375137_sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5375137_sky-captain.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww21328403_dutch-blue.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww21328403_dutch-blue.jpg,Scoop,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5934381_midnight-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5934381_midnight-ivory.jpg,Crew,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,tommy_dw0dw04708038_lt-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/tommy_dw0dw04708038_lt-grey-htr.jpg,Scoop,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_dw03917_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_dw03917_black-iris.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww21517659_hydrangea.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww21517659_hydrangea.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_4896908_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_4896908_ivory.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww23623903_sky-captain---badges.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww23623903_sky-captain---badges.jpg,Scoop,Long Sleeve,,NA,NA
